rank,accuracy,error,rep,fold,condition,K,reconstruction
0.5552444444444452,0.006666666666666667,0.31657777777777774,2,1,rest,10,all_archetypes
0.5064,0.0033333333333333335,0.3889444444444444,3,0,rest,10,all_archetypes
0.5011999999999999,0.006666666666666667,0.3223888888888888,3,1,rest,10,all_archetypes
0.5039666666666667,0.01,0.3235333333333334,4,0,rest,10,all_archetypes
0.49578888888888895,0.0033333333333333335,0.3365444444444443,4,1,rest,10,all_archetypes
0.5316111111111109,0.006666666666666667,0.33992222222222224,5,0,rest,10,all_archetypes
0.535088888888889,0.016666666666666666,0.3218444444444446,5,1,rest,10,all_archetypes
0.5368888888888891,0.006666666666666667,0.36237777777777763,6,0,rest,10,all_archetypes
0.5355777777777777,0.0,0.378722222222222,6,1,rest,10,all_archetypes
0.478766666666667,0.0033333333333333335,0.3292444444444443,7,0,rest,10,all_archetypes
0.47368888888888905,0.0,0.3126555555555555,7,1,rest,10,all_archetypes
0.5533222222222219,0.006666666666666667,0.34371111111111086,8,0,rest,10,all_archetypes
0.555977777777778,0.01,0.3445111111111114,8,1,rest,10,all_archetypes
0.5044444444444445,0.01,0.35317777777777765,9,0,rest,10,all_archetypes
0.5072666666666666,0.006666666666666667,0.3556777777777777,9,1,rest,10,all_archetypes
0.5264444444444442,0.0,0.3441333333333333,10,0,rest,10,all_archetypes
0.5303111111111114,0.006666666666666667,0.3580888888888892,10,1,rest,10,all_archetypes
0.47877777777777775,0.0033333333333333335,0.3480666666666667,11,0,rest,10,all_archetypes
0.4829444444444444,0.0033333333333333335,0.32870000000000005,11,1,rest,10,all_archetypes
0.5512666666666663,0.013333333333333334,0.3428444444444441,12,0,rest,10,all_archetypes
0.5520777777777778,0.006666666666666667,0.36059999999999987,12,1,rest,10,all_archetypes
0.5524555555555554,0.01,0.30844444444444435,13,0,rest,10,all_archetypes
0.5467888888888889,0.006666666666666667,0.31635555555555556,13,1,rest,10,all_archetypes
0.5231444444444442,0.013333333333333334,0.333688888888889,14,0,rest,10,all_archetypes
0.5137555555555554,0.006666666666666667,0.3388222222222222,14,1,rest,10,all_archetypes
0.5424111111111111,0.01,0.3957777777777775,15,0,rest,10,all_archetypes
0.541155555555556,0.0033333333333333335,0.3682888888888891,15,1,rest,10,all_archetypes
0.49191111111111124,0.0033333333333333335,0.3483555555555556,16,0,rest,10,all_archetypes
0.48934444444444486,0.0033333333333333335,0.38344444444444414,16,1,rest,10,all_archetypes
0.5432222222222224,0.006666666666666667,0.3740444444444445,17,0,rest,10,all_archetypes
0.5385111111111109,0.0,0.3672444444444444,17,1,rest,10,all_archetypes
0.5030222222222221,0.006666666666666667,0.31181111111111093,18,0,rest,10,all_archetypes
0.5008444444444446,0.006666666666666667,0.3560777777777778,18,1,rest,10,all_archetypes
0.5388999999999998,0.0,0.32432222222222257,19,0,rest,10,all_archetypes
0.5372666666666667,0.0033333333333333335,0.39453333333333307,19,1,rest,10,all_archetypes
