rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.6748777777777779,0.006666666666666667,0.2730666666666667,10,1,1,intact,10,top_m_within_condition
0.6794333333333333,0.01,0.2893666666666666,11,0,1,intact,10,top_m_within_condition
0.6755777777777778,0.01,0.27538888888888896,11,1,1,intact,10,top_m_within_condition
0.6738888888888891,0.006666666666666667,0.2681111111111111,12,0,1,intact,10,top_m_within_condition
0.6815333333333337,0.01,0.29443333333333344,12,1,1,intact,10,top_m_within_condition
0.6662000000000001,0.01,0.2825555555555554,13,0,1,intact,10,top_m_within_condition
0.6821888888888891,0.006666666666666667,0.30904444444444434,13,1,1,intact,10,top_m_within_condition
0.6661444444444445,0.006666666666666667,0.26257777777777797,14,0,1,intact,10,top_m_within_condition
0.6738444444444448,0.01,0.3267999999999999,14,1,1,intact,10,top_m_within_condition
0.6726444444444447,0.01,0.2818777777777777,15,0,1,intact,10,top_m_within_condition
0.6813888888888889,0.006666666666666667,0.3021555555555555,15,1,1,intact,10,top_m_within_condition
0.6673000000000002,0.0033333333333333335,0.27273333333333327,16,0,1,intact,10,top_m_within_condition
0.6619777777777781,0.01,0.2933333333333331,16,1,1,intact,10,top_m_within_condition
0.6779888888888895,0.013333333333333334,0.3157222222222219,17,0,1,intact,10,top_m_within_condition
0.6777888888888893,0.0033333333333333335,0.2611111111111112,17,1,1,intact,10,top_m_within_condition
0.673544444444445,0.006666666666666667,0.33591111111111127,18,0,1,intact,10,top_m_within_condition
0.669788888888889,0.01,0.2811999999999998,18,1,1,intact,10,top_m_within_condition
0.6891777777777779,0.016666666666666666,0.29678888888888866,19,0,1,intact,10,top_m_within_condition
0.6766999999999999,0.01,0.2573222222222221,19,1,1,intact,10,top_m_within_condition
0.7748555555555556,0.03666666666666667,0.3032444444444441,0,0,2,intact,10,top_m_within_condition
0.7809666666666661,0.02,0.3199111111111107,0,1,2,intact,10,top_m_within_condition
0.7896666666666667,0.04,0.3386888888888889,1,0,2,intact,10,top_m_within_condition
0.7957888888888892,0.03,0.3229999999999999,1,1,2,intact,10,top_m_within_condition
0.780077777777778,0.02666666666666667,0.3093555555555554,2,0,2,intact,10,top_m_within_condition
0.7832555555555564,0.02666666666666667,0.33069999999999977,2,1,2,intact,10,top_m_within_condition
0.7936999999999997,0.03,0.3044000000000002,3,0,2,intact,10,top_m_within_condition
0.8041111111111116,0.01,0.36336666666666645,3,1,2,intact,10,top_m_within_condition
0.786777777777778,0.023333333333333334,0.3164000000000001,4,0,2,intact,10,top_m_within_condition
0.7886777777777778,0.03333333333333333,0.3347888888888886,4,1,2,intact,10,top_m_within_condition
0.7795888888888892,0.03,0.2706222222222222,5,0,2,intact,10,top_m_within_condition
0.7826333333333334,0.023333333333333334,0.35625555555555555,5,1,2,intact,10,top_m_within_condition
0.7668777777777779,0.03333333333333333,0.31393333333333306,6,0,2,intact,10,top_m_within_condition
0.7711777777777782,0.03,0.3100555555555554,6,1,2,intact,10,top_m_within_condition
0.7918333333333331,0.03333333333333333,0.3081333333333329,7,0,2,intact,10,top_m_within_condition
0.797466666666667,0.03333333333333333,0.3013444444444443,7,1,2,intact,10,top_m_within_condition
0.7776222222222224,0.02666666666666667,0.3254333333333333,8,0,2,intact,10,top_m_within_condition
0.7822666666666666,0.02666666666666667,0.2895888888888889,8,1,2,intact,10,top_m_within_condition
0.7860888888888892,0.043333333333333335,0.3105333333333333,9,0,2,intact,10,top_m_within_condition
0.7741555555555557,0.023333333333333334,0.351922222222222,9,1,2,intact,10,top_m_within_condition
0.8005222222222225,0.03,0.3272444444444441,10,0,2,intact,10,top_m_within_condition
0.8014777777777782,0.02,0.2952222222222221,10,1,2,intact,10,top_m_within_condition
0.7775666666666666,0.03666666666666667,0.3031666666666665,11,0,2,intact,10,top_m_within_condition
0.777355555555555,0.02666666666666667,0.32196666666666673,11,1,2,intact,10,top_m_within_condition
0.7764111111111108,0.03333333333333333,0.293111111111111,12,0,2,intact,10,top_m_within_condition
0.7766222222222229,0.03,0.319822222222222,12,1,2,intact,10,top_m_within_condition
