rank,accuracy,error,rep,fold,condition,K,reconstruction
0.5814555555555552,0.0,0.3533111111111111,5,0,rest,10,all_archetypes
0.5904444444444447,0.016666666666666666,0.3236000000000003,5,1,rest,10,all_archetypes
0.5790444444444445,0.016666666666666666,0.32606666666666656,6,0,rest,10,all_archetypes
0.5856888888888891,0.016666666666666666,0.3282444444444443,6,1,rest,10,all_archetypes
0.5545777777777777,0.0033333333333333335,0.3543222222222223,7,0,rest,10,all_archetypes
0.556111111111111,0.006666666666666667,0.35131111111111085,7,1,rest,10,all_archetypes
0.6250555555555556,0.0033333333333333335,0.32845555555555567,8,0,rest,10,all_archetypes
0.6224666666666673,0.01,0.3703333333333333,8,1,rest,10,all_archetypes
0.5213222222222222,0.0033333333333333335,0.4038666666666665,9,0,rest,10,all_archetypes
0.5323999999999998,0.006666666666666667,0.3517888888888887,9,1,rest,10,all_archetypes
0.6406333333333336,0.01,0.33948888888888873,10,0,rest,10,all_archetypes
0.6411999999999995,0.013333333333333334,0.35735555555555576,10,1,rest,10,all_archetypes
0.5697444444444445,0.01,0.2962444444444441,11,0,rest,10,all_archetypes
0.5718777777777777,0.0033333333333333335,0.3431111111111109,11,1,rest,10,all_archetypes
0.6191777777777776,0.01,0.30855555555555564,12,0,rest,10,all_archetypes
0.6162222222222227,0.013333333333333334,0.3228777777777775,12,1,rest,10,all_archetypes
0.5943888888888889,0.006666666666666667,0.3548777777777778,13,0,rest,10,all_archetypes
0.6004000000000004,0.01,0.3889222222222222,13,1,rest,10,all_archetypes
0.5691999999999996,0.006666666666666667,0.3468333333333333,14,0,rest,10,all_archetypes
0.5651111111111113,0.0033333333333333335,0.31004444444444457,14,1,rest,10,all_archetypes
0.5758222222222227,0.01,0.35490000000000005,15,0,rest,10,all_archetypes
0.5707555555555557,0.0,0.34528888888888887,15,1,rest,10,all_archetypes
0.5392333333333337,0.0033333333333333335,0.3337888888888888,16,0,rest,10,all_archetypes
0.5337333333333333,0.01,0.38174444444444433,16,1,rest,10,all_archetypes
0.6019666666666672,0.013333333333333334,0.3238111111111112,17,0,rest,10,all_archetypes
0.606211111111111,0.013333333333333334,0.32917777777777746,17,1,rest,10,all_archetypes
0.5429777777777777,0.006666666666666667,0.3171222222222222,18,0,rest,10,all_archetypes
0.549922222222222,0.006666666666666667,0.3563444444444446,18,1,rest,10,all_archetypes
0.6274777777777781,0.01,0.3510666666666668,19,0,rest,10,all_archetypes
0.6232333333333333,0.01,0.3467666666666666,19,1,rest,10,all_archetypes
