rank,accuracy,error,rep,fold,top_m,K,condition,reconstruction
0.8289555555555552,0.043333333333333335,0.3314999999999998,43,1,5,25,intact,top_m_global
0.8372111111111118,0.03,0.3019999999999999,44,0,5,25,intact,top_m_global
0.8403888888888894,0.05,0.33155555555555566,44,1,5,25,intact,top_m_global
0.826900000000001,0.04,0.3331111111111112,45,0,5,25,intact,top_m_global
0.822155555555556,0.03666666666666667,0.26956666666666657,45,1,5,25,intact,top_m_global
0.8249000000000001,0.03333333333333333,0.2962333333333332,46,0,5,25,intact,top_m_global
0.8246444444444452,0.04,0.32648888888888855,46,1,5,25,intact,top_m_global
0.8328555555555561,0.05,0.28308888888888856,47,0,5,25,intact,top_m_global
0.8380222222222223,0.06,0.3082666666666668,47,1,5,25,intact,top_m_global
0.8429000000000003,0.03,0.3380999999999996,48,0,5,25,intact,top_m_global
0.8415333333333334,0.02666666666666667,0.33131111111111095,48,1,5,25,intact,top_m_global
0.8350111111111117,0.043333333333333335,0.2796333333333331,49,0,5,25,intact,top_m_global
0.833755555555556,0.05333333333333334,0.3145111111111107,49,1,5,25,intact,top_m_global
0.5293000000000001,0.0,0.30156666666666687,0,0,1,25,rest,top_m_global
0.5399777777777774,0.0033333333333333335,0.2724444444444445,0,1,1,25,rest,top_m_global
0.5336777777777777,0.006666666666666667,0.3120888888888889,1,0,1,25,rest,top_m_global
0.5214888888888888,0.0,0.2806444444444444,1,1,1,25,rest,top_m_global
0.49654444444444523,0.01,0.3283666666666668,2,0,1,25,rest,top_m_global
0.49797777777777774,0.0033333333333333335,0.32172222222222224,2,1,1,25,rest,top_m_global
0.5393111111111111,0.006666666666666667,0.2819333333333335,3,0,1,25,rest,top_m_global
0.5415666666666666,0.0033333333333333335,0.29223333333333346,3,1,1,25,rest,top_m_global
0.5116555555555556,0.0033333333333333335,0.29943333333333344,4,0,1,25,rest,top_m_global
0.5085444444444442,0.01,0.31047777777777763,4,1,1,25,rest,top_m_global
0.5366666666666665,0.01,0.28154444444444443,5,0,1,25,rest,top_m_global
0.5327111111111106,0.006666666666666667,0.3154222222222222,5,1,1,25,rest,top_m_global
0.5159777777777778,0.0,0.34595555555555546,6,0,1,25,rest,top_m_global
0.5227999999999999,0.0033333333333333335,0.3091444444444442,6,1,1,25,rest,top_m_global
0.491922222222222,0.0,0.37343333333333373,7,0,1,25,rest,top_m_global
0.49152222222222225,0.01,0.32377777777777755,7,1,1,25,rest,top_m_global
0.5385555555555558,0.0033333333333333335,0.30157777777777783,8,0,1,25,rest,top_m_global
0.5433333333333331,0.0033333333333333335,0.3622333333333334,8,1,1,25,rest,top_m_global
0.507311111111111,0.0,0.35581111111111097,9,0,1,25,rest,top_m_global
0.5074888888888885,0.0033333333333333335,0.365,9,1,1,25,rest,top_m_global
0.5422999999999996,0.0033333333333333335,0.31052222222222237,10,0,1,25,rest,top_m_global
0.5424000000000001,0.0,0.3103555555555555,10,1,1,25,rest,top_m_global
0.5078222222222222,0.0033333333333333335,0.30068888888888884,11,0,1,25,rest,top_m_global
0.5100555555555557,0.0033333333333333335,0.3001222222222222,11,1,1,25,rest,top_m_global
0.5029222222222223,0.006666666666666667,0.3044,12,0,1,25,rest,top_m_global
0.4967555555555561,0.0,0.2814333333333333,12,1,1,25,rest,top_m_global
0.5410444444444443,0.0,0.37091111111111114,13,0,1,25,rest,top_m_global
0.5219555555555552,0.0,0.36186666666666667,13,1,1,25,rest,top_m_global
0.5183222222222225,0.0,0.35977777777777786,14,0,1,25,rest,top_m_global
0.5234999999999996,0.0,0.2949888888888888,14,1,1,25,rest,top_m_global
0.5208444444444446,0.006666666666666667,0.31905555555555554,15,0,1,25,rest,top_m_global
0.5016999999999999,0.006666666666666667,0.31492222222222227,15,1,1,25,rest,top_m_global
0.522455555555556,0.0033333333333333335,0.2897444444444444,16,0,1,25,rest,top_m_global
0.5277111111111106,0.0,0.35122222222222244,16,1,1,25,rest,top_m_global
0.5099000000000002,0.0033333333333333335,0.3585777777777775,17,0,1,25,rest,top_m_global
0.5109999999999999,0.006666666666666667,0.31612222222222214,17,1,1,25,rest,top_m_global
0.547122222222222,0.0,0.3032222222222222,18,0,1,25,rest,top_m_global
0.5297888888888892,0.006666666666666667,0.3188333333333332,18,1,1,25,rest,top_m_global
0.5438777777777777,0.0,0.30368888888888873,19,0,1,25,rest,top_m_global
0.5469999999999999,0.01,0.2934444444444442,19,1,1,25,rest,top_m_global
0.5143888888888887,0.013333333333333334,0.2989888888888888,20,0,1,25,rest,top_m_global
0.49666666666666687,0.0,0.368611111111111,20,1,1,25,rest,top_m_global
0.5146777777777775,0.0033333333333333335,0.2935111111111111,21,0,1,25,rest,top_m_global
0.49085555555555554,0.006666666666666667,0.30928888888888895,21,1,1,25,rest,top_m_global
0.532988888888889,0.0033333333333333335,0.326966666666667,22,0,1,25,rest,top_m_global
0.5200777777777779,0.0033333333333333335,0.3352,22,1,1,25,rest,top_m_global
0.502588888888889,0.0033333333333333335,0.3111,23,0,1,25,rest,top_m_global
0.5023777777777775,0.0033333333333333335,0.2894333333333331,23,1,1,25,rest,top_m_global
0.5269888888888893,0.0,0.32086666666666636,24,0,1,25,rest,top_m_global
0.5358444444444443,0.0033333333333333335,0.2934555555555556,24,1,1,25,rest,top_m_global
0.5161333333333331,0.0,0.2722666666666668,25,0,1,25,rest,top_m_global
0.507877777777778,0.0033333333333333335,0.29323333333333357,25,1,1,25,rest,top_m_global
0.5073222222222222,0.0,0.28859999999999997,26,0,1,25,rest,top_m_global
0.5026888888888886,0.006666666666666667,0.33994444444444444,26,1,1,25,rest,top_m_global
0.5096666666666665,0.0033333333333333335,0.3047222222222223,27,0,1,25,rest,top_m_global
0.5151666666666664,0.006666666666666667,0.3563333333333335,27,1,1,25,rest,top_m_global
0.5331333333333332,0.0,0.31521111111111083,28,0,1,25,rest,top_m_global
0.5381888888888886,0.0,0.3005777777777779,28,1,1,25,rest,top_m_global
0.5150999999999997,0.0033333333333333335,0.30431111111111087,29,0,1,25,rest,top_m_global
0.4965444444444442,0.0033333333333333335,0.30927777777777776,29,1,1,25,rest,top_m_global
0.5047999999999998,0.0033333333333333335,0.3850333333333331,30,0,1,25,rest,top_m_global
0.5195999999999998,0.0,0.31825555555555546,30,1,1,25,rest,top_m_global
0.5358222222222225,0.0033333333333333335,0.33022222222222214,31,0,1,25,rest,top_m_global
0.5366999999999998,0.0,0.3412444444444445,31,1,1,25,rest,top_m_global
0.5425444444444442,0.0033333333333333335,0.3201999999999997,32,0,1,25,rest,top_m_global
0.5470111111111111,0.01,0.33353333333333346,32,1,1,25,rest,top_m_global
0.5063555555555552,0.0,0.32811111111111124,33,0,1,25,rest,top_m_global
0.5096111111111117,0.01,0.347622222222222,33,1,1,25,rest,top_m_global
0.5239333333333328,0.006666666666666667,0.2903777777777777,34,0,1,25,rest,top_m_global
0.5196555555555552,0.0,0.31,34,1,1,25,rest,top_m_global
0.5365333333333333,0.006666666666666667,0.3364888888888888,35,0,1,25,rest,top_m_global
0.5133000000000002,0.0,0.3222777777777779,35,1,1,25,rest,top_m_global
0.5066666666666673,0.0,0.3278888888888892,36,0,1,25,rest,top_m_global
0.5083555555555554,0.0,0.31901111111111097,36,1,1,25,rest,top_m_global
0.528077777777778,0.0,0.31391111111111125,37,0,1,25,rest,top_m_global
0.5275111111111114,0.0033333333333333335,0.3126777777777778,37,1,1,25,rest,top_m_global
0.5521444444444443,0.0,0.3249,38,0,1,25,rest,top_m_global
0.5513111111111112,0.0,0.31433333333333335,38,1,1,25,rest,top_m_global
0.5369888888888887,0.0033333333333333335,0.3172222222222224,39,0,1,25,rest,top_m_global
0.5356444444444447,0.0,0.30307777777777767,39,1,1,25,rest,top_m_global
0.5357,0.006666666666666667,0.3336555555555555,40,0,1,25,rest,top_m_global
0.540477777777778,0.006666666666666667,0.31978888888888873,40,1,1,25,rest,top_m_global
0.5386777777777779,0.0033333333333333335,0.3135555555555554,41,0,1,25,rest,top_m_global
0.5373222222222229,0.006666666666666667,0.3012666666666666,41,1,1,25,rest,top_m_global
0.5104555555555557,0.0033333333333333335,0.3310888888888888,42,0,1,25,rest,top_m_global
0.5047999999999998,0.0033333333333333335,0.28756666666666675,42,1,1,25,rest,top_m_global
0.5102666666666668,0.0,0.3155222222222223,43,0,1,25,rest,top_m_global
0.49588888888888893,0.0033333333333333335,0.32471111111111095,43,1,1,25,rest,top_m_global
0.5497888888888892,0.0033333333333333335,0.3061555555555556,44,0,1,25,rest,top_m_global
0.536733333333333,0.0,0.36192222222222187,44,1,1,25,rest,top_m_global
0.4777555555555556,0.006666666666666667,0.307122222222222,45,0,1,25,rest,top_m_global
0.46392222222222196,0.0033333333333333335,0.3536333333333332,45,1,1,25,rest,top_m_global
0.5042777777777779,0.0033333333333333335,0.3840777777777774,46,0,1,25,rest,top_m_global
0.5099999999999998,0.006666666666666667,0.280288888888889,46,1,1,25,rest,top_m_global
0.5331111111111118,0.0,0.3094111111111109,47,0,1,25,rest,top_m_global
0.5260888888888893,0.0033333333333333335,0.32066666666666654,47,1,1,25,rest,top_m_global
0.5336777777777777,0.0,0.35143333333333343,48,0,1,25,rest,top_m_global
0.5300333333333334,0.0033333333333333335,0.36078888888888894,48,1,1,25,rest,top_m_global
0.5395222222222228,0.006666666666666667,0.29873333333333324,49,0,1,25,rest,top_m_global
0.5377999999999996,0.0033333333333333335,0.31814444444444434,49,1,1,25,rest,top_m_global
0.5583999999999999,0.0033333333333333335,0.26996666666666647,0,0,2,25,rest,top_m_global
0.5549000000000003,0.0,0.3366444444444446,0,1,2,25,rest,top_m_global
0.5212666666666672,0.006666666666666667,0.3400333333333332,1,0,2,25,rest,top_m_global
0.5245666666666661,0.0,0.3345666666666668,1,1,2,25,rest,top_m_global
0.5292444444444447,0.0033333333333333335,0.3626222222222223,2,0,2,25,rest,top_m_global
0.5370888888888887,0.01,0.29407777777777777,2,1,2,25,rest,top_m_global
0.5624444444444447,0.0033333333333333335,0.31555555555555537,3,0,2,25,rest,top_m_global
0.5708555555555553,0.013333333333333334,0.2968222222222223,3,1,2,25,rest,top_m_global
0.542022222222222,0.0033333333333333335,0.2636777777777779,4,0,2,25,rest,top_m_global
0.5363111111111113,0.0033333333333333335,0.3328222222222223,4,1,2,25,rest,top_m_global
0.5620111111111111,0.0033333333333333335,0.3001777777777778,5,0,2,25,rest,top_m_global
0.557211111111111,0.006666666666666667,0.30087777777777763,5,1,2,25,rest,top_m_global
0.5278222222222226,0.0033333333333333335,0.35069999999999996,6,0,2,25,rest,top_m_global
0.5302000000000001,0.0,0.31191111111111103,6,1,2,25,rest,top_m_global
0.4772777777777778,0.006666666666666667,0.3493444444444443,7,0,2,25,rest,top_m_global
0.48844444444444424,0.0033333333333333335,0.30662222222222235,7,1,2,25,rest,top_m_global
0.5687888888888893,0.006666666666666667,0.3008444444444444,8,0,2,25,rest,top_m_global
0.5557555555555554,0.01,0.3417000000000001,8,1,2,25,rest,top_m_global
0.524922222222222,0.006666666666666667,0.3374,9,0,2,25,rest,top_m_global
0.5271333333333336,0.0,0.3593333333333334,9,1,2,25,rest,top_m_global
0.5400888888888893,0.0,0.31591111111111103,10,0,2,25,rest,top_m_global
0.5331333333333335,0.0033333333333333335,0.3327111111111112,10,1,2,25,rest,top_m_global
0.5221333333333336,0.01,0.28944444444444445,11,0,2,25,rest,top_m_global
0.5215444444444443,0.0033333333333333335,0.30391111111111113,11,1,2,25,rest,top_m_global
0.5106777777777781,0.0,0.3119555555555556,12,0,2,25,rest,top_m_global
0.5051333333333333,0.006666666666666667,0.3264888888888889,12,1,2,25,rest,top_m_global
0.5296333333333333,0.006666666666666667,0.35272222222222255,13,0,2,25,rest,top_m_global
0.5247444444444443,0.006666666666666667,0.3262111111111111,13,1,2,25,rest,top_m_global
0.5346,0.0033333333333333335,0.3489555555555556,14,0,2,25,rest,top_m_global
0.5328000000000003,0.0033333333333333335,0.2746000000000001,14,1,2,25,rest,top_m_global
0.5186999999999997,0.006666666666666667,0.32437777777777793,15,0,2,25,rest,top_m_global
0.5190111111111112,0.0,0.3178999999999999,15,1,2,25,rest,top_m_global
0.5042999999999997,0.0033333333333333335,0.34046666666666675,16,0,2,25,rest,top_m_global
0.5036111111111106,0.0,0.3040666666666666,16,1,2,25,rest,top_m_global
0.5179222222222225,0.0033333333333333335,0.29835555555555576,17,0,2,25,rest,top_m_global
0.5262666666666663,0.0,0.2983222222222222,17,1,2,25,rest,top_m_global
0.5651111111111113,0.01,0.3068777777777779,18,0,2,25,rest,top_m_global
0.5565888888888886,0.006666666666666667,0.3494555555555554,18,1,2,25,rest,top_m_global
0.5668777777777778,0.006666666666666667,0.3410222222222223,19,0,2,25,rest,top_m_global
0.5719444444444441,0.013333333333333334,0.31729999999999997,19,1,2,25,rest,top_m_global
0.5541777777777777,0.013333333333333334,0.2738555555555556,20,0,2,25,rest,top_m_global
0.5546222222222229,0.0,0.31583333333333335,20,1,2,25,rest,top_m_global
0.540811111111111,0.0033333333333333335,0.32867777777777757,21,0,2,25,rest,top_m_global
0.5257000000000002,0.0033333333333333335,0.321111111111111,21,1,2,25,rest,top_m_global
0.5392555555555553,0.006666666666666667,0.30999999999999983,22,0,2,25,rest,top_m_global
0.5166777777777773,0.0,0.27107777777777753,22,1,2,25,rest,top_m_global
0.5183333333333333,0.0,0.30354444444444467,23,0,2,25,rest,top_m_global
0.5284777777777777,0.006666666666666667,0.3063666666666666,23,1,2,25,rest,top_m_global
0.5402444444444441,0.0033333333333333335,0.2694666666666667,24,0,2,25,rest,top_m_global
0.5377,0.0033333333333333335,0.3255999999999998,24,1,2,25,rest,top_m_global
0.5144000000000002,0.013333333333333334,0.28467777777777753,25,0,2,25,rest,top_m_global
0.5119666666666668,0.01,0.2792444444444443,25,1,2,25,rest,top_m_global
0.5530777777777782,0.0,0.3467999999999998,26,0,2,25,rest,top_m_global
0.5475444444444446,0.0033333333333333335,0.3139555555555556,26,1,2,25,rest,top_m_global
0.5239666666666667,0.0033333333333333335,0.35368888888888894,27,0,2,25,rest,top_m_global
0.5198666666666667,0.0033333333333333335,0.30208888888888863,27,1,2,25,rest,top_m_global
0.5373777777777778,0.01,0.30511111111111133,28,0,2,25,rest,top_m_global
0.5423999999999998,0.01,0.3203000000000001,28,1,2,25,rest,top_m_global
0.4931777777777781,0.0033333333333333335,0.3151444444444444,29,0,2,25,rest,top_m_global
0.497,0.0033333333333333335,0.3088666666666666,29,1,2,25,rest,top_m_global
0.5242888888888894,0.0033333333333333335,0.3278111111111112,30,0,2,25,rest,top_m_global
0.5305000000000001,0.016666666666666666,0.30519999999999986,30,1,2,25,rest,top_m_global
0.5431777777777779,0.01,0.32323333333333326,31,0,2,25,rest,top_m_global
0.5437444444444445,0.006666666666666667,0.35557777777777777,31,1,2,25,rest,top_m_global
0.5318777777777783,0.006666666666666667,0.33183333333333304,32,0,2,25,rest,top_m_global
0.5355,0.006666666666666667,0.33022222222222203,32,1,2,25,rest,top_m_global
0.5291111111111108,0.0033333333333333335,0.2886444444444446,33,0,2,25,rest,top_m_global
0.5311666666666666,0.0,0.302611111111111,33,1,2,25,rest,top_m_global
0.5570555555555555,0.006666666666666667,0.30797777777777785,34,0,2,25,rest,top_m_global
0.5539222222222222,0.006666666666666667,0.308988888888889,34,1,2,25,rest,top_m_global
0.5322444444444435,0.01,0.3422222222222223,35,0,2,25,rest,top_m_global
0.528433333333334,0.006666666666666667,0.34482222222222203,35,1,2,25,rest,top_m_global
0.5412222222222218,0.01,0.33704444444444454,36,0,2,25,rest,top_m_global
0.5361888888888892,0.006666666666666667,0.33130000000000004,36,1,2,25,rest,top_m_global
0.5467777777777779,0.006666666666666667,0.2977333333333334,37,0,2,25,rest,top_m_global
0.5334333333333331,0.0033333333333333335,0.30794444444444463,37,1,2,25,rest,top_m_global
0.5623000000000005,0.0,0.29217777777777754,38,0,2,25,rest,top_m_global
0.5559,0.01,0.34788888888888914,38,1,2,25,rest,top_m_global
0.5521555555555553,0.006666666666666667,0.3264888888888889,39,0,2,25,rest,top_m_global
0.5480111111111111,0.0033333333333333335,0.28685555555555536,39,1,2,25,rest,top_m_global
0.5287444444444441,0.0033333333333333335,0.38888888888888873,40,0,2,25,rest,top_m_global
0.5422666666666667,0.016666666666666666,0.3590333333333335,40,1,2,25,rest,top_m_global
0.5549333333333331,0.006666666666666667,0.2896888888888889,41,0,2,25,rest,top_m_global
0.5493555555555552,0.0,0.30333333333333345,41,1,2,25,rest,top_m_global
0.516277777777778,0.013333333333333334,0.3107666666666668,42,0,2,25,rest,top_m_global
0.5238222222222221,0.0033333333333333335,0.3178777777777779,42,1,2,25,rest,top_m_global
0.510833333333333,0.0033333333333333335,0.29306666666666664,43,0,2,25,rest,top_m_global
0.5095333333333331,0.016666666666666666,0.3582777777777778,43,1,2,25,rest,top_m_global
0.5581222222222221,0.02,0.33222222222222236,44,0,2,25,rest,top_m_global
0.5618111111111111,0.0033333333333333335,0.3413999999999993,44,1,2,25,rest,top_m_global
0.48885555555555604,0.0033333333333333335,0.3304111111111112,45,0,2,25,rest,top_m_global
0.5093444444444443,0.016666666666666666,0.34412222222222216,45,1,2,25,rest,top_m_global
0.5506666666666665,0.0033333333333333335,0.335922222222222,46,0,2,25,rest,top_m_global
0.5473000000000002,0.0033333333333333335,0.2932888888888892,46,1,2,25,rest,top_m_global
0.5637333333333333,0.006666666666666667,0.33583333333333326,47,0,2,25,rest,top_m_global
0.5635888888888883,0.013333333333333334,0.33635555555555563,47,1,2,25,rest,top_m_global
0.5802333333333328,0.0033333333333333335,0.3191333333333334,48,0,2,25,rest,top_m_global
0.5747333333333333,0.016666666666666666,0.32253333333333317,48,1,2,25,rest,top_m_global
0.5297222222222223,0.0033333333333333335,0.34334444444444434,49,0,2,25,rest,top_m_global
0.5291333333333336,0.0,0.343922222222222,49,1,2,25,rest,top_m_global
0.5753555555555553,0.01,0.2871777777777778,0,0,3,25,rest,top_m_global
0.5779222222222222,0.0033333333333333335,0.3284777777777778,0,1,3,25,rest,top_m_global
0.5366666666666663,0.006666666666666667,0.32466666666666666,1,0,3,25,rest,top_m_global
0.5424444444444444,0.0033333333333333335,0.3474777777777781,1,1,3,25,rest,top_m_global
0.541333333333333,0.006666666666666667,0.3661555555555557,2,0,3,25,rest,top_m_global
0.5456777777777774,0.013333333333333334,0.3225333333333333,2,1,3,25,rest,top_m_global
0.5714777777777775,0.006666666666666667,0.3241333333333331,3,0,3,25,rest,top_m_global
0.5705666666666669,0.006666666666666667,0.3282555555555554,3,1,3,25,rest,top_m_global
0.528888888888889,0.0,0.27622222222222237,4,0,3,25,rest,top_m_global
0.533088888888889,0.01,0.3290666666666671,4,1,3,25,rest,top_m_global
0.5584555555555558,0.0,0.3116333333333332,5,0,3,25,rest,top_m_global
0.5595222222222217,0.0033333333333333335,0.3080444444444446,5,1,3,25,rest,top_m_global
0.5194777777777775,0.0,0.38652222222222216,6,0,3,25,rest,top_m_global
0.5131999999999997,0.0,0.3549222222222222,6,1,3,25,rest,top_m_global
0.48845555555555553,0.01,0.3667666666666666,7,0,3,25,rest,top_m_global
0.4957999999999996,0.0033333333333333335,0.31402222222222237,7,1,3,25,rest,top_m_global
0.5789444444444442,0.006666666666666667,0.3093555555555557,8,0,3,25,rest,top_m_global
0.5647444444444442,0.0,0.323388888888889,8,1,3,25,rest,top_m_global
0.5365111111111113,0.01,0.3353888888888888,9,0,3,25,rest,top_m_global
0.5389555555555554,0.0033333333333333335,0.3650333333333334,9,1,3,25,rest,top_m_global
0.5387555555555555,0.0,0.34257777777777776,10,0,3,25,rest,top_m_global
0.5393000000000001,0.0033333333333333335,0.35141111111111123,10,1,3,25,rest,top_m_global
0.525988888888889,0.006666666666666667,0.33711111111111125,11,0,3,25,rest,top_m_global
0.5240000000000002,0.0033333333333333335,0.3345222222222224,11,1,3,25,rest,top_m_global
0.5234555555555557,0.0033333333333333335,0.3088555555555556,12,0,3,25,rest,top_m_global
0.5125111111111113,0.01,0.34381111111111123,12,1,3,25,rest,top_m_global
0.5428444444444445,0.0033333333333333335,0.37904444444444485,13,0,3,25,rest,top_m_global
0.5300888888888892,0.0033333333333333335,0.3325000000000001,13,1,3,25,rest,top_m_global
0.5481333333333335,0.006666666666666667,0.3617444444444446,14,0,3,25,rest,top_m_global
0.5410222222222218,0.0033333333333333335,0.29475555555555566,14,1,3,25,rest,top_m_global
0.523911111111111,0.0033333333333333335,0.30292222222222215,15,0,3,25,rest,top_m_global
0.528211111111111,0.0033333333333333335,0.3161222222222222,15,1,3,25,rest,top_m_global
0.5046222222222222,0.01,0.33335555555555585,16,0,3,25,rest,top_m_global
0.49992222222222227,0.006666666666666667,0.34766666666666673,16,1,3,25,rest,top_m_global
0.5560222222222222,0.01,0.2964000000000001,17,0,3,25,rest,top_m_global
0.5602222222222222,0.01,0.3070777777777779,17,1,3,25,rest,top_m_global
0.5666111111111108,0.006666666666666667,0.32151111111111125,18,0,3,25,rest,top_m_global
0.5596333333333334,0.0033333333333333335,0.3385222222222222,18,1,3,25,rest,top_m_global
0.5723777777777777,0.0033333333333333335,0.353811111111111,19,0,3,25,rest,top_m_global
0.5813222222222223,0.01,0.30390000000000017,19,1,3,25,rest,top_m_global
0.5619555555555554,0.01,0.3134000000000002,20,0,3,25,rest,top_m_global
0.5641888888888891,0.0,0.3452222222222222,20,1,3,25,rest,top_m_global
0.5248888888888888,0.0033333333333333335,0.32714444444444424,21,0,3,25,rest,top_m_global
0.5223888888888891,0.006666666666666667,0.3555666666666667,21,1,3,25,rest,top_m_global
0.5379222222222217,0.0033333333333333335,0.3162666666666669,22,0,3,25,rest,top_m_global
0.5341444444444444,0.006666666666666667,0.30791111111111086,22,1,3,25,rest,top_m_global
0.5406222222222222,0.0033333333333333335,0.30976666666666686,23,0,3,25,rest,top_m_global
0.5451666666666666,0.01,0.29249999999999987,23,1,3,25,rest,top_m_global
0.5529555555555553,0.0,0.30777777777777776,24,0,3,25,rest,top_m_global
0.5548111111111111,0.0,0.36669999999999986,24,1,3,25,rest,top_m_global
0.5153444444444443,0.0033333333333333335,0.2980555555555557,25,0,3,25,rest,top_m_global
0.5130111111111113,0.0033333333333333335,0.30876666666666663,25,1,3,25,rest,top_m_global
0.5482888888888886,0.006666666666666667,0.3261888888888889,26,0,3,25,rest,top_m_global
0.5467999999999998,0.013333333333333334,0.30996666666666656,26,1,3,25,rest,top_m_global
0.5403444444444442,0.0033333333333333335,0.3361777777777778,27,0,3,25,rest,top_m_global
0.5383000000000001,0.01,0.3280777777777778,27,1,3,25,rest,top_m_global
0.5298888888888882,0.013333333333333334,0.31546666666666706,28,0,3,25,rest,top_m_global
0.5367222222222223,0.01,0.34087777777777767,28,1,3,25,rest,top_m_global
0.5007666666666661,0.013333333333333334,0.31567777777777783,29,0,3,25,rest,top_m_global
0.5074777777777774,0.006666666666666667,0.3001333333333333,29,1,3,25,rest,top_m_global
0.5345555555555553,0.0033333333333333335,0.3317888888888891,30,0,3,25,rest,top_m_global
0.5439444444444446,0.0,0.3258333333333333,30,1,3,25,rest,top_m_global
0.5472444444444445,0.006666666666666667,0.3209555555555554,31,0,3,25,rest,top_m_global
0.551933333333333,0.0033333333333333335,0.3397888888888891,31,1,3,25,rest,top_m_global
0.5376111111111112,0.01,0.3618333333333332,32,0,3,25,rest,top_m_global
0.5468111111111109,0.0033333333333333335,0.3232222222222222,32,1,3,25,rest,top_m_global
0.5377444444444442,0.0033333333333333335,0.3239000000000002,33,0,3,25,rest,top_m_global
0.5339999999999997,0.006666666666666667,0.3319111111111113,33,1,3,25,rest,top_m_global
0.541544444444444,0.0,0.34800000000000003,34,0,3,25,rest,top_m_global
0.5353444444444448,0.0033333333333333335,0.3294777777777778,34,1,3,25,rest,top_m_global
0.530744444444444,0.016666666666666666,0.3490666666666665,35,0,3,25,rest,top_m_global
0.5246,0.0033333333333333335,0.3327555555555554,35,1,3,25,rest,top_m_global
0.5656111111111115,0.01,0.3343111111111112,36,0,3,25,rest,top_m_global
0.5566888888888891,0.01,0.3403333333333334,36,1,3,25,rest,top_m_global
0.5439222222222224,0.0033333333333333335,0.3213111111111112,37,0,3,25,rest,top_m_global
0.5341555555555559,0.01,0.3391111111111109,37,1,3,25,rest,top_m_global
0.5575222222222216,0.006666666666666667,0.30764444444444455,38,0,3,25,rest,top_m_global
0.5600444444444442,0.006666666666666667,0.32263333333333344,38,1,3,25,rest,top_m_global
0.5451999999999999,0.006666666666666667,0.3431111111111109,39,0,3,25,rest,top_m_global
0.5503555555555556,0.0033333333333333335,0.3074333333333332,39,1,3,25,rest,top_m_global
0.5341555555555555,0.0,0.36502222222222197,40,0,3,25,rest,top_m_global
0.5445555555555555,0.013333333333333334,0.34347777777777794,40,1,3,25,rest,top_m_global
0.5539555555555554,0.016666666666666666,0.29121111111111125,41,0,3,25,rest,top_m_global
0.5524222222222219,0.006666666666666667,0.326811111111111,41,1,3,25,rest,top_m_global
0.5263111111111113,0.006666666666666667,0.33586666666666654,42,0,3,25,rest,top_m_global
0.5365666666666664,0.0033333333333333335,0.2993333333333334,42,1,3,25,rest,top_m_global
0.5096999999999997,0.006666666666666667,0.30641111111111113,43,0,3,25,rest,top_m_global
0.5089333333333335,0.013333333333333334,0.34041111111111116,43,1,3,25,rest,top_m_global
0.5656888888888894,0.01,0.28803333333333353,44,0,3,25,rest,top_m_global
0.5658888888888891,0.01,0.33528888888888875,44,1,3,25,rest,top_m_global
0.49902222222222226,0.0033333333333333335,0.33947777777777766,45,0,3,25,rest,top_m_global
0.49815555555555524,0.0,0.31711111111111095,45,1,3,25,rest,top_m_global
0.5620555555555553,0.01,0.3287222222222221,46,0,3,25,rest,top_m_global
0.5604333333333336,0.0033333333333333335,0.30104444444444445,46,1,3,25,rest,top_m_global
0.5715222222222223,0.006666666666666667,0.3457555555555555,47,0,3,25,rest,top_m_global
0.5711888888888891,0.006666666666666667,0.3169777777777778,47,1,3,25,rest,top_m_global
0.5753222222222221,0.0033333333333333335,0.3252666666666667,48,0,3,25,rest,top_m_global
0.5644111111111108,0.01,0.3639777777777778,48,1,3,25,rest,top_m_global
0.5421111111111112,0.0033333333333333335,0.366377777777778,49,0,3,25,rest,top_m_global
0.5383888888888887,0.0,0.3363111111111112,49,1,3,25,rest,top_m_global
0.5705777777777773,0.01,0.3070666666666667,0,0,4,25,rest,top_m_global
0.5705666666666667,0.016666666666666666,0.33314444444444435,0,1,4,25,rest,top_m_global
0.5412333333333332,0.0,0.3335666666666666,1,0,4,25,rest,top_m_global
0.5550111111111113,0.01,0.3888555555555557,1,1,4,25,rest,top_m_global
0.5660222222222221,0.0033333333333333335,0.3822777777777778,2,0,4,25,rest,top_m_global
0.5592666666666669,0.0033333333333333335,0.34469999999999995,2,1,4,25,rest,top_m_global
0.5462333333333332,0.006666666666666667,0.3670222222222222,3,0,4,25,rest,top_m_global
0.547622222222222,0.006666666666666667,0.31267777777777817,3,1,4,25,rest,top_m_global
0.5389333333333334,0.0,0.3217111111111109,4,0,4,25,rest,top_m_global
0.5342000000000006,0.0033333333333333335,0.3140666666666667,4,1,4,25,rest,top_m_global
0.5527000000000004,0.01,0.3453444444444446,5,0,4,25,rest,top_m_global
0.5507111111111114,0.01,0.2956666666666667,5,1,4,25,rest,top_m_global
0.5292666666666669,0.0033333333333333335,0.3515444444444446,6,0,4,25,rest,top_m_global
0.5148222222222223,0.0033333333333333335,0.30158888888888896,6,1,4,25,rest,top_m_global
0.4992222222222222,0.0,0.3592222222222218,7,0,4,25,rest,top_m_global
0.5000333333333333,0.0,0.3215555555555558,7,1,4,25,rest,top_m_global
0.5732222222222227,0.0033333333333333335,0.31038888888888877,8,0,4,25,rest,top_m_global
